"play ID","game ID","game name",userid,date,quantity,location,length,incomplete,nowinstats,comments,"player 1 username","player 1 name","player 1 startposition","player 1 color","player 1 score","player 1 new","player 1 rating","player 1 win","player 2 username","player 2 name","player 2 startposition","player 2 color","player 2 score","player 2 new","player 2 rating","player 2 win","player 3 username","player 3 name","player 3 startposition","player 3 color","player 3 score","player 3 new","player 3 rating","player 3 win","player 4 username","player 4 name","player 4 startposition","player 4 color","player 4 score","player 4 new","player 4 rating","player 4 win","player 5 username","player 5 name","player 5 startposition","player 5 color","player 5 score","player 5 new","player 5 rating","player 5 win","player 6 username","player 6 name","player 6 startposition","player 6 color","player 6 score","player 6 new","player 6 rating","player 6 win","player 7 username","player 7 name","player 7 startposition","player 7 color","player 7 score","player 7 new","player 7 rating","player 7 win","player 8 username","player 8 name","player 8 startposition","player 8 color","player 8 score","player 8 new","player 8 rating","player 8 win"
16134325,37046,"Ghost Stories",,2015-10-05,,"Petřiny",90,,,"Lost two turns after evil mastermind arrived. All of us were one qi down at that point.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16142816,161970,Alchemists,,2015-10-06,,"Petřiny",100,,,"Solved everything! Rushed to publications in the last turn!",,"Bětka",2,,43,,,,Tatsukochi,hejtmy,1,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16168052,161970,Alchemists,,2015-10-09,,Nižbor,80,,,,,"Bětka",2,,39,,,,Tatsukochi,hejtmy,1,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16180483,155426,"Castles of Mad King Ludwig",,2015-10-10,,Nižbor,90,,,,,"Bětka",2,,62,,,,Tatsukochi,hejtmy,1,,105,,,,,Máma,3,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16180497,157526,Viceroy,,2015-10-11,,Nižbor,60,,,,,"Bětka",2,,62,,,,Tatsukochi,hejtmy,1,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16284388,181304,Mysterium,,2015-10-20,,Deskohraní,60,,,,,"Bětka",2,,,,,,,Ester,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16284390,181304,Mysterium,,2015-10-20,,Deskohraní,45,,,,,"Bětka",2,,,,,,,Ester,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16288115,100901,"Flash Point: Fire Rescue",,2015-10-19,,Deskohraní,80,,,"Half the building collapsed, but we managed to save everybody from the other half. Spent most of the he time rescuing people from under the table and toilet freaks",,"Bětka",2,,,,,,,Ester,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16306962,161970,Alchemists,,2015-10-23,,Nižbor,120,,,,,"Bětka",2,,47,,,,,Ester,4,,41,,,,Tatsukochi,hejtmy,1,,45,,,,,Echy,3,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16316952,169255,"A Game of Thrones: The Card Game (Second Edition)",,2015-10-24,,Nižbor,60,,,,,"Bětka",2,,,1,,,Tatsukochi,hejtmy,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16316996,169255,"A Game of Thrones: The Card Game (Second Edition)",,2015-10-24,,Nižbor,60,,,,,Echy,2,,,1,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16317006,161970,Alchemists,,2015-10-24,,Nižbor,120,,,,,"Bětka",2,,,,,,,Sam,4,,,,,,,Echy,1,,,,,,,Ester,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16320219,161970,Alchemists,,2015-10-25,,Nižbor,120,,,,,Echy,2,,,,,,,Sam,4,,,,,,,"Bětka",1,,,,,,,Ester,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16320226,59149,"Bunny Bunny Moose Moose",,2015-10-25,,Nižbor,60,,,,,Echy,2,,,1,,,,"Bětka",1,,,1,,1,,Sam,4,,,1,,,Tatsukochi,hejtmy,5,,,1,,,,Ester,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
16320230,59149,"Bunny Bunny Moose Moose",,2015-10-25,,Nižbor,45,,,,,Echy,2,,,,,,,"Bětka",1,,,,,,,Sam,4,,,,,1,Tatsukochi,hejtmy,5,,,,,,,Ester,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16320234,166384,Spyfall,,2015-10-25,,Nižbor,,,,,,Echy,2,,16,,,,,"Bětka",1,,6,,,,,Sam,4,,58,,,,Tatsukochi,hejtmy,5,,14,,,,,Ester,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
16327959,124742,"Android: Netrunner",,2015-10-25,,Nižbor,15,,,,,Sam,,HB,0,,,,Tatsukochi,hejtmy,,Noise,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16327964,124742,"Android: Netrunner",,2015-10-25,,Nižbor,20,,,,,Sam,2,,,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16327967,124742,"Android: Netrunner",,2015-10-25,,Nižbor,45,,,,,Sam,2,,,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16328293,124742,"Android: Netrunner",,2015-10-25,,Nižbor,,,,,,Sam,,HB,7,,,1,Tatsukochi,hejtmy,,Chaos,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16339638,155426,"Castles of Mad King Ludwig",,2015-10-24,,Nižbor,80,,,,,"Bětka",2,,61,,,,Tatsukochi,hejtmy,1,,101,,,,,Echy,3,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16339641,161970,Alchemists,,2015-10-24,,Nižbor,150,,,,,Echy,2,,,,,,,Sam,4,,,1,,,,"Bětka",1,,,,,,,Ester,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16339644,155426,"Castles of Mad King Ludwig",,2015-10-25,,Nižbor,80,,,,,Echy,2,,,,,1,,"Bětka",1,,,,,,,Ester,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16360796,30549,Pandemic,,2015-10-29,,Tablet,30,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16360799,30549,Pandemic,,2015-10-29,,Tablet,25,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16360800,30549,Pandemic,,2015-10-29,,Tablet,30,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16360803,30549,Pandemic,,2015-10-29,,Tablet,15,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16361781,30549,Pandemic,,2015-10-29,,Tablet,20,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16437870,178900,Codenames,,2015-11-07,,Nižbor,120,,,,,"Bětka",2,,,,,,,Máma,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Táta,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16437996,30549,Pandemic,,2015-11-07,,Tablet,30,,,,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16449896,155426,"Castles of Mad King Ludwig",,2015-11-08,,Nižbor,120,,,,,"Bětka",2,,73,,,,,Táta,4,,91,,,,Tatsukochi,hejtmy,1,,137,,,,,Máma,3,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16521994,908,"Tally Ho!",,2015-11-15,,"Petřiny",15,,,,,"Bětka",2,,70,,,,Tatsukochi,hejtmy,1,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16522001,908,"Tally Ho!",,2015-11-15,,"Petřiny",12,,,,,"Bětka",2,,40,,,,Tatsukochi,hejtmy,1,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16522012,154203,"Imperial Settlers",,2015-11-15,,"Petřiny",100,,,,,"Bětka",2,Barbarians,58,,,,Tatsukochi,hejtmy,1,Japanese,79,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16536276,154203,"Imperial Settlers",,2015-11-16,,"Petřiny",80,,,,,"Bětka",2,Egyptians,79,,,1,Tatsukochi,hejtmy,1,Romans,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16738626,161936,"Pandemic Legacy: Season 1",,2015-11-29,,"Petřiny",120,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16738634,181304,Mysterium,,2015-12-05,,Nižbor,30,,,,,"Bětka",2,,,,,,,Táta,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Máma,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16738925,181304,Mysterium,,2015-12-05,,Nižbor,30,,,,,"Bětka",2,,,,,,,Táta,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Máma,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16739475,181304,Mysterium,,2015-12-05,,Nižbor,60,,,"Táta duch",,"Bětka",2,,,,,,,Táta,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Máma,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16806001,124742,"Android: Netrunner",,2015-12-12,,"Dobr� Trafika",20,,,,,Sam,,Weyland,7,,,,Tatsukochi,hejtmy,,Noise,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16806030,124742,"Android: Netrunner",,2015-12-12,,"Dobr� Trafika",40,,,,,Sam,2,Criminal,7,,,1,Tatsukochi,hejtmy,,Jinteki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16869297,181304,Mysterium,,2015-12-19,,Nižbor,45,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Adéla,4,,,,,,,Mates,6,,,,,,,Karolína,5,,,,,,,"Kuba H.",3,,,,,,,,,,,,,,,,,,,,,
16869300,181304,Mysterium,,2015-12-19,,Nižbor,60,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Adéla,4,,,,,,,Mates,6,,,,,,,Karolína,5,,,,,,,"Kuba H.",3,,,,,,,,,,,,,,,,,,,,,
16874428,37046,"Ghost Stories",,2015-12-20,,Nižbor,70,,,"Won simple game. Pretty easy. 25 points.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16874446,178900,Codenames,,2015-12-20,,Nižbor,60,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,"Kuba H.",4,,,,,,,Karolína,6,,,,,,,Adéla,5,,,,,,,Mates,3,,,,,,,,,,,,,,,,,,,,,
16919343,37046,"Ghost Stories",,2015-12-24,,Nižbor,120,,,"Lost in the last round by one missed roll",,Martin,2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16980375,156129,"Deception: Murder in Hong Kong",,2015-12-28,,Nižbor,20,,,"Won the first time",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Petra,6,,,,,,,Katka,5,,,,,,,Sam,3,,,,,,,,,,,,,,,,,,,,,
16980381,156129,"Deception: Murder in Hong Kong",,2015-12-28,,Nižbor,30,,,"Very tense, lost in the lať round",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Petra,6,,,,,,,Katka,5,,,,,,,Sam,3,,,,,,,,,,,,,,,,,,,,,
16980390,156129,"Deception: Murder in Hong Kong",,2015-12-28,,Nižbor,25,,,"My turn. Solved in the fifth minutes but only in speech. Never got to feel the victory. Murderer got away with murder!",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Petra,6,,,,,,,Katka,5,,,,,,,Sam,3,,,,,,,,,,,,,,,,,,,,,
16980398,156129,"Deception: Murder in Hong Kong",,2015-12-28,,Nižbor,20,,,"Witness go  the upper ha d and won it.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Petra,6,,,,,,,Katka,5,,,,,,,Sam,3,,,,,,,,,,,,,,,,,,,,,
16980403,156129,"Deception: Murder in Hong Kong",,2015-12-28,,Nižbor,15,,,"Quick play, murdered got away",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Petra,6,,,,,,,Katka,5,,,,,,,Sam,3,,,,,,,,,,,,,,,,,,,,,
16980524,181304,Mysterium,,2015-12-28,,Nižbor,60,,,"Jana jako duch. I přes stále stěžování nakonec výhra!",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Petra,5,,,,,,,Sam,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17006011,161936,"Pandemic Legacy: Season 1",,2015-12-29,,Nižbor,90,,,"February as a piece of cake",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17006023,161936,"Pandemic Legacy: Season 1",,2015-12-29,,Nižbor,15,,,"Ani jsem se nedostal na tah. Umřeli jsme díky absolutním zaplnění Asie chřipkou.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17006061,161936,"Pandemic Legacy: Season 1",,2015-12-29,,Nižbor,90,,,"Pomalejší smrt. Prohráli jsme kolo před výhrou na dolízání balíčku.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17006079,156129,"Deception: Murder in Hong Kong",,2015-12-29,,Nižbor,25,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,4,,,,,,,Katka,5,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17010460,156129,"Deception: Murder in Hong Kong",,2015-12-30,,Nižbor,25,,,"Investigators won!",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Katka,5,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17010730,156129,"Deception: Murder in Hong Kong",,2015-12-30,,Nižbor,30,,,"Investigators won again!",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Martin,6,,,,,,,Katka,5,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,
17010735,156129,"Deception: Murder in Hong Kong",,2015-12-30,,Nižbor,40,,,"And investigators won once again!",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Martin,6,,,,,,,Katka,5,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,
17010737,156129,"Deception: Murder in Hong Kong",,2015-12-30,,Nižbor,20,,,"And again",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Martin,6,,,,,,,Katka,5,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,
17011051,156129,"Deception: Murder in Hong Kong",,2015-12-30,,Nižbor,40,,,"Extremely tense last turn! Investigators won yet again.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Martin,6,,,,,,,Katka,5,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,
17012132,164265,Witness,,2015-12-30,,Nižbor,15,,,"First case, scored nice 10 points. Easy.",,"Bětka",2,,,,,,,Martin,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17012145,164265,Witness,,2015-12-30,,Nižbor,20,,,"Got to know the game. Meaning we totally screwed up. 5 points.",,"Bětka",2,,,,,,,Martin,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17022444,161936,"Pandemic Legacy: Season 1",,2015-12-30,,Nižbor,80,,,"Ooh. Zombies! Won the game",,"Bětka",2,,,,,,,Echy,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17022446,178900,Codenames,,2015-12-30,,Nižbor,20,,,,,"Bětka",2,,,,,,,Echy,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17022453,178900,Codenames,,2015-12-30,,Nižbor,20,,,,,"Bětka",2,,,,,,,"Štěpán",4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17026803,181304,Mysterium,,2015-12-31,,Nižbor,45,,,"We lost by a hair.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Katka,4,,,,,,,"Štěpán",5,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17036288,161936,"Pandemic Legacy: Season 1",,2015-12-31,,Nižbor,90,,,"Lost again. Podcenili jsme Road blocks, padnula moskva a Miami. Screw them.",,"Bětka",2,,,,,,,Jana,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17039468,166384,Spyfall,,2015-12-31,,Nižbor,40,,,,,"Štěpán",7,,,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,4,,,,,,,Katka,6,,,,,,,Ester,5,,,,,,,Echy,3,,,,,,,Zuzka,8,,,,,
17058151,161936,"Pandemic Legacy: Season 1",,2016-01-01,,Nižbor,60,,,"Won the second game in May. Didn't even lose any more cities to the zombie outbreak!",,"Bětka",2,,,,,,,Jana,4,,,,,,Tatsukochi,hejtmy,1,,,,,,,Echy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17063140,161936,"Pandemic Legacy: Season 1",,2016-01-01,,Nižbor,60,,,"Won! June can suck our ass. Equipped the shit out of zombie culture.",,Echy,2,,,,,,,Jana,4,,,,,,,"Bětka",1,,,,,,Tatsukochi,hejtmy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17164621,161936,"Pandemic Legacy: Season 1",,2016-01-07,,"Dobrá Trafika",40,,,"Lost willingly to get some upgrades.",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17192702,161936,"Pandemic Legacy: Season 1",,2016-01-09,,"Petřiny",60,,,"Won July",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17192717,161936,"Pandemic Legacy: Season 1",,2016-01-09,,"Petřiny",60,,,"Won August again",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17192739,161936,"Pandemic Legacy: Season 1",,2016-01-10,,"Petřiny",45,,,"Lost horribly after the September's turn of events. Fuck you Doug",Tatsukochi,hejtmy,1,,,,,,,Jana,3,,,,,,,"Bětka",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17533291,127023,Kemet,,2016-02-06,,"Petřiny",,,1,,Tatsukochi,hejtmy,0,,8,,,1,,"Bětka",1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17533319,181304,Mysterium,,2016-02-06,,"David Doma",80,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,Player,4,,,1,,,,Player,5,,,,,,,"David Greguš",3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
17533523,156009,"Port Royal",,2016-02-03,,"Echy Residence",,,,,,Echy,3,,8,,,,Tatsukochi,hejtmy,0,,16,,,1,,Ester,2,,6,,,,,"Bětka",1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17533525,156009,"Port Royal",,2016-02-06,,"Echy Residence",,,1,,,Echy,3,,4,,,,Tatsukochi,hejtmy,0,,6,,,,,Ester,2,,11,,,,,"Bětka",1,,13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17549872,127023,Kemet,,2016-02-06,,"Petřiny",,,1,,Tatsukochi,hejtmy,0,,11,,,1,,"Bětka",1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17631004,28143,"Race for the Galaxy",,2016-02-13,,"Petřiny",45,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17631006,28143,"Race for the Galaxy",,2016-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664540,174570,"Legendary Encounters: A Predator Deck Building Game",,2016-02-15,,"Petřiny",60,,,"Died while getting in da choppa",,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664547,174570,"Legendary Encounters: A Predator Deck Building Game",,2016-02-15,,"Petřiny",45,,,"Got in da choppa!",,"Bětka",2,,,,,1,Tatsukochi,hejtmy,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17713348,174570,"Legendary Encounters: A Predator Deck Building Game",,2016-02-20,,"Petřiny",60,,,,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17713360,161970,Alchemists,,2016-02-20,,"Petřiny",120,,,,,"Bětka",2,,42,,,,Tatsukochi,hejtmy,1,,55,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17716606,127023,Kemet,,2016-02-20,,"Petřiny",80,,,"Extra těsné. Dohodli jsme se na míru",Tatsukochi,hejtmy,,,8,,,,,"Bětka",,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17716626,54998,Cyclades,,2016-02-20,,"Petřiny",,,,"Pegasus stole the day and victory",,"Bětka",2,,1,,,,Tatsukochi,hejtmy,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17718171,154203,"Imperial Settlers",,2016-02-21,,"Petřiny",60,,,,,"Bětka",2,Barbarians,43,,,,Tatsukochi,hejtmy,1,Romans,90,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18033317,147537,"Malifaux Second Edition",,2016-03-19,,"Petřiny",180,,1,,Tatsukochi,hejtmy,0,,0.0,,,1,,"Bětka",1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18044403,147537,"Malifaux Second Edition",,2016-03-20,,"Petřiny",90,,,Unfinished,,"Bětka",2,,,,,,Tatsukochi,hejtmy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18061237,164265,Witness,,2016-03-20,,"Petřiny",16,,1,,,"Bětka",3,,3.0,,,1,,Monika,0,,2.0,,,1,,"Ondra Novák",2,,3.0,,,1,Tatsukochi,hejtmy,1,,2.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18061242,181304,Mysterium,,2016-03-20,,"Petřiny ",80,,1,,,Monika,3,,0.0,,,1,Tatsukochi,hejtmy,0,,0.0,,,1,,"Ondra Novák",2,,0.0,,,1,,"Bětka",1,,0.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18061247,113294,"Escape: The Curse of the Temple",,2016-03-20,,"Petřiny ",15,,1,,,Monika,3,,0.0,,,1,Tatsukochi,hejtmy,0,,0.0,,,1,,"Ondra Novák",2,,0.0,,,1,,"Bětka",1,,0.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18061248,113294,"Escape: The Curse of the Temple",,2016-03-20,,"Petřiny",12,,1,,,Monika,3,,0.0,,,1,,"Bětka",0,,0.0,,,1,Tatsukochi,hejtmy,2,,0.0,,,1,,"Ondra Novák",1,,0.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18061252,37046,"Ghost Stories",,2016-03-20,,"Petřiny ",,,1,,,"Ondra Novák",3,,0.0,,,1,,hejtmy,0,,0.0,,,1,,Monika,2,,0.0,,,1,,"Bětka",1,,0.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18073218,164265,Witness,,2016-03-20,,"Petřiny",25,,,"Case three. Child's walk",,"Bětka",2,,3,,,,Tatsukochi,hejtmy,1,,2,,,,,Monika,4,,2,,,,,"Ondra Novák",3,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18073236,181304,Mysterium,,2016-03-20,,"Petřiny",80,,,,,"Bětka",2,,,,,1,,Monika,4,,,1,,1,Tatsukochi,hejtmy,1,Duch,,,,1,,"Ondra Novák",3,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18127569,147537,"Malifaux Second Edition",,2016-03-25,,"Petřiny",180,,,,Tatsukochi,hejtmy,0,,6.0,,,1,,"Bětka",1,,6.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
